date;country;state;confirmed
2020-07-31;France;French Polynesia;62.0
2020-07-31;France;Guadeloupe;265.0
2020-07-31;France;Martinique;269.0
2020-07-31;France;Mayotte;2962.0
2020-07-31;France;New Caledonia;22.0
2020-07-31;France;Reunion;660.0
2020-07-31;France;Saint Barthelemy;8.0
2020-07-31;France;Saint Pierre and Miquelon;4.0
2020-07-31;France;St Martin;53.0
2020-07-31;Netherlands;Aruba;121.0
2020-07-31;Netherlands;Bonaire, Sint Eustatius and Saba;11.0
2020-07-31;Netherlands;Curacao;29.0
2020-07-31;Netherlands;Sint Maarten;128.0
2020-07-31;United Kingdom;Anguilla;3.0
2020-07-31;United Kingdom;Bermuda;156.0
2020-07-31;United Kingdom;British Virgin Islands;8.0
2020-07-31;United Kingdom;Cayman Islands;203.0
2020-07-31;United Kingdom;Channel Islands;587.0
2020-07-31;United Kingdom;Falkland Islands (Malvinas);13.0
2020-07-31;United Kingdom;Gibraltar;187.0
2020-07-31;United Kingdom;Isle of Man;336.0
2020-07-31;United Kingdom;Montserrat;12.0
2020-07-31;United Kingdom;Turks and Caicos Islands;107.0
2020-08-01;Australia;Australian Capital Territory;113.0
2020-08-01;Australia;New South Wales;3784.0
2020-08-01;Australia;Northern Territory;33.0
2020-08-01;Australia;Queensland;1085.0
2020-08-01;Australia;South Australia;453.0
2020-08-01;Australia;Tasmania;229.0
2020-08-01;Australia;Victoria;11557.0
2020-08-01;Australia;Western Australia;641.0
2020-08-01;Canada;Alberta;10843.0
2020-08-01;Canada;British Columbia;3641.0
2020-08-01;Canada;Diamond Princess;0.0
2020-08-01;Canada;Grand Princess;13.0
2020-08-01;Canada;Manitoba;417.0
2020-08-01;Canada;New Brunswick;170.0
2020-08-01;Canada;Newfoundland and Labrador;266.0
2020-08-01;Canada;Northwest Territories;5.0
2020-08-01;Canada;Nova Scotia;1069.0
2020-08-01;Canada;Ontario;41257.0
2020-08-01;Canada;Prince Edward Island;36.0
2020-08-01;Canada;Quebec;59458.0
2020-08-01;Canada;Saskatchewan;1334.0
2020-08-01;Canada;Yukon;14.0
2020-08-01;China;Anhui;991.0
2020-08-01;China;Beijing;933.0
2020-08-01;China;Chongqing;583.0
2020-08-01;China;Fujian;367.0
2020-08-01;China;Gansu;167.0
2020-08-01;China;Guangdong;1682.0
2020-08-01;China;Guangxi;255.0
2020-08-01;China;Guizhou;147.0
2020-08-01;China;Hainan;171.0
2020-08-01;China;Hebei;349.0
2020-08-01;China;Heilongjiang;947.0
2020-08-01;China;Henan;1276.0
2020-08-01;China;Hong Kong;3396.0
2020-08-01;China;Hubei;68138.0
2020-08-01;China;Hunan;1019.0
2020-08-01;China;Inner Mongolia;258.0
2020-08-01;China;Jiangsu;655.0
2020-08-01;China;Jiangxi;932.0
2020-08-01;China;Jilin;157.0
2020-08-01;China;Liaoning;244.0
2020-08-01;China;Macau;46.0
2020-08-01;China;Ningxia;75.0
2020-08-01;China;Qinghai;18.0
2020-08-01;China;Shaanxi;326.0
2020-08-01;China;Shandong;802.0
2020-08-01;China;Shanghai;749.0
2020-08-01;China;Shanxi;201.0
2020-08-01;China;Sichuan;608.0
2020-08-01;China;Tianjin;205.0
2020-08-01;China;Tibet;1.0
2020-08-01;China;Xinjiang;668.0
2020-08-01;China;Yunnan;191.0
2020-08-01;China;Zhejiang;1270.0
2020-08-01;Denmark;Faroe Islands;225.0
2020-08-01;Denmark;Greenland;14.0
2020-08-01;France;French Guiana;7857.0
2020-08-01;France;French Polynesia;62.0
2020-08-01;France;Guadeloupe;265.0
2020-08-01;France;Martinique;269.0
2020-08-01;France;Mayotte;2962.0
2020-08-01;France;New Caledonia;22.0
2020-08-01;France;Reunion;664.0
2020-08-01;France;Saint Barthelemy;9.0
2020-08-01;France;Saint Pierre and Miquelon;4.0
2020-08-01;France;St Martin;53.0
2020-08-01;Netherlands;Aruba;121.0
2020-08-01;Netherlands;Bonaire, Sint Eustatius and Saba;11.0
2020-08-01;Netherlands;Curacao;29.0
2020-08-01;Netherlands;Sint Maarten;128.0
2020-08-01;United Kingdom;Anguilla;3.0
2020-08-01;United Kingdom;Bermuda;156.0
2020-08-01;United Kingdom;British Virgin Islands;8.0
2020-08-01;United Kingdom;Cayman Islands;203.0
2020-08-01;United Kingdom;Channel Islands;587.0
2020-08-01;United Kingdom;Falkland Islands (Malvinas);13.0
2020-08-01;United Kingdom;Gibraltar;188.0
2020-08-01;United Kingdom;Isle of Man;336.0
2020-08-01;United Kingdom;Montserrat;12.0
2020-08-01;United Kingdom;Turks and Caicos Islands;114.0
2020-08-02;Australia;Australian Capital Territory;113.0
2020-08-02;Australia;New South Wales;3797.0
2020-08-02;Australia;Northern Territory;33.0
2020-08-02;Australia;Queensland;1085.0
2020-08-02;Australia;South Australia;455.0
2020-08-02;Australia;Tasmania;229.0
2020-08-02;Australia;Victoria;11937.0
2020-08-02;Australia;Western Australia;669.0
2020-08-02;Canada;Alberta;10843.0
2020-08-02;Canada;British Columbia;3641.0
2020-08-02;Canada;Diamond Princess;0.0
2020-08-02;Canada;Grand Princess;13.0
2020-08-02;Canada;Manitoba;435.0
2020-08-02;Canada;New Brunswick;170.0
2020-08-02;Canada;Newfoundland and Labrador;266.0
2020-08-02;Canada;Northwest Territories;5.0
2020-08-02;Canada;Nova Scotia;1071.0
2020-08-02;Canada;Ontario;41333.0
2020-08-02;Canada;Prince Edward Island;36.0
2020-08-02;Canada;Quebec;59599.0
2020-08-02;Canada;Saskatchewan;1342.0
2020-08-02;Canada;Yukon;14.0
2020-08-02;China;Anhui;991.0
2020-08-02;China;Beijing;933.0
2020-08-02;China;Chongqing;583.0
2020-08-02;China;Fujian;367.0
2020-08-02;China;Gansu;167.0
2020-08-02;China;Guangdong;1683.0
2020-08-02;China;Guangxi;255.0
2020-08-02;China;Guizhou;147.0
2020-08-02;China;Hainan;171.0
2020-08-02;China;Hebei;349.0
2020-08-02;China;Heilongjiang;947.0
2020-08-02;China;Henan;1276.0
2020-08-02;China;Hong Kong;3511.0
2020-08-02;China;Hubei;68138.0
2020-08-02;China;Hunan;1019.0
2020-08-02;China;Inner Mongolia;258.0
2020-08-02;China;Jiangsu;658.0
2020-08-02;China;Jiangxi;932.0
2020-08-02;China;Jilin;157.0
2020-08-02;China;Liaoning;253.0
2020-08-02;China;Macau;46.0
2020-08-02;China;Ningxia;75.0
2020-08-02;China;Qinghai;18.0
2020-08-02;China;Shaanxi;326.0
2020-08-02;China;Shandong;804.0
2020-08-02;China;Shanghai;749.0
2020-08-02;China;Shanxi;201.0
2020-08-02;China;Sichuan;608.0
2020-08-02;China;Tianjin;205.0
2020-08-02;China;Tibet;1.0
2020-08-02;China;Xinjiang;696.0
2020-08-02;China;Yunnan;191.0
2020-08-02;China;Zhejiang;1270.0
2020-08-02;Denmark;Faroe Islands;225.0
2020-08-02;Denmark;Greenland;14.0
2020-08-02;France;French Guiana;7857.0
2020-08-02;France;French Polynesia;62.0
2020-08-02;France;Guadeloupe;265.0
2020-08-02;France;Martinique;269.0
2020-08-02;France;Mayotte;2962.0
2020-08-02;France;New Caledonia;22.0
2020-08-02;France;Reunion;667.0
2020-08-02;France;Saint Barthelemy;9.0
2020-08-02;France;Saint Pierre and Miquelon;4.0
2020-08-02;France;St Martin;53.0
2020-08-02;Netherlands;Aruba;122.0
2020-08-02;Netherlands;Bonaire, Sint Eustatius and Saba;13.0
2020-08-02;Netherlands;Curacao;29.0
2020-08-02;Netherlands;Sint Maarten;146.0
2020-08-02;United Kingdom;Anguilla;3.0
2020-08-02;United Kingdom;Bermuda;157.0
2020-08-02;United Kingdom;British Virgin Islands;8.0
2020-08-02;United Kingdom;Cayman Islands;203.0
2020-08-02;United Kingdom;Channel Islands;587.0
2020-08-02;United Kingdom;Falkland Islands (Malvinas);13.0
2020-08-02;United Kingdom;Gibraltar;188.0
2020-08-02;United Kingdom;Isle of Man;336.0
2020-08-02;United Kingdom;Montserrat;13.0
2020-08-02;United Kingdom;Turks and Caicos Islands;116.0
2020-08-03;Australia;Australian Capital Territory;113.0
2020-08-03;Australia;New South Wales;3809.0
2020-08-03;Australia;Northern Territory;33.0
2020-08-03;Australia;Queensland;1085.0
2020-08-03;Australia;South Australia;457.0
2020-08-03;Australia;Tasmania;229.0
2020-08-03;Australia;Victoria;12335.0
2020-08-03;Australia;Western Australia;669.0
2020-08-03;Canada;Alberta;10843.0
2020-08-03;Canada;British Columbia;3641.0
2020-08-03;Canada;Diamond Princess;0.0
2020-08-03;Canada;Grand Princess;13.0
2020-08-03;Canada;Manitoba;442.0
2020-08-03;Canada;New Brunswick;170.0
2020-08-03;Canada;Newfoundland and Labrador;266.0
2020-08-03;Canada;Northwest Territories;5.0
2020-08-03;Canada;Nova Scotia;1071.0
2020-08-03;Canada;Ontario;41391.0
2020-08-03;Canada;Prince Edward Island;36.0
2020-08-03;Canada;Quebec;59722.0
2020-08-03;Canada;Saskatchewan;1359.0
2020-08-03;Canada;Yukon;14.0
2020-08-03;China;Anhui;991.0
2020-08-03;China;Beijing;933.0
2020-08-03;China;Chongqing;583.0
2020-08-03;China;Fujian;367.0
2020-08-03;China;Gansu;167.0
2020-08-03;China;Guangdong;1687.0
2020-08-03;China;Guangxi;255.0
2020-08-03;China;Guizhou;147.0
2020-08-03;China;Hainan;171.0
2020-08-03;China;Hebei;349.0
2020-08-03;China;Heilongjiang;947.0
2020-08-03;China;Henan;1276.0
2020-08-03;China;Hong Kong;3589.0
2020-08-03;China;Hubei;68138.0
2020-08-03;China;Hunan;1019.0
2020-08-03;China;Inner Mongolia;258.0
2020-08-03;China;Jiangsu;658.0
2020-08-03;China;Jiangxi;932.0
2020-08-03;China;Jilin;157.0
2020-08-03;China;Liaoning;255.0
2020-08-03;China;Macau;46.0
2020-08-03;China;Ningxia;75.0
2020-08-03;China;Qinghai;18.0
2020-08-03;China;Shaanxi;326.0
2020-08-03;China;Shandong;804.0
2020-08-03;China;Shanghai;750.0
2020-08-03;China;Shanxi;201.0
2020-08-03;China;Sichuan;609.0
2020-08-03;China;Tianjin;205.0
2020-08-03;China;Tibet;1.0
2020-08-03;China;Xinjiang;724.0
2020-08-03;China;Yunnan;191.0
2020-08-03;China;Zhejiang;1270.0
2020-08-03;Denmark;Faroe Islands;225.0
2020-08-03;Denmark;Greenland;14.0
2020-08-03;France;French Guiana;7948.0
2020-08-03;France;French Polynesia;62.0
2020-08-03;France;Guadeloupe;272.0
2020-08-03;France;Martinique;269.0
2020-08-03;France;Mayotte;3008.0
2020-08-03;France;New Caledonia;22.0
2020-08-03;France;Reunion;667.0
2020-08-03;France;Saint Barthelemy;9.0
2020-08-03;France;Saint Pierre and Miquelon;4.0
2020-08-03;France;St Martin;53.0
2020-08-03;Netherlands;Aruba;124.0
2020-08-03;Netherlands;Bonaire, Sint Eustatius and Saba;13.0
2020-08-03;Netherlands;Curacao;29.0
2020-08-03;Netherlands;Sint Maarten;150.0
2020-08-03;United Kingdom;Anguilla;3.0
2020-08-03;United Kingdom;Bermuda;157.0
2020-08-03;United Kingdom;British Virgin Islands;8.0
2020-08-03;United Kingdom;Cayman Islands;203.0
2020-08-03;United Kingdom;Channel Islands;591.0
2020-08-03;United Kingdom;Falkland Islands (Malvinas);13.0
2020-08-03;United Kingdom;Gibraltar;188.0
2020-08-03;United Kingdom;Isle of Man;336.0
2020-08-03;United Kingdom;Montserrat;13.0
2020-08-03;United Kingdom;Turks and Caicos Islands;116.0
2020-08-04;Australia;Australian Capital Territory;113.0
2020-08-04;Australia;New South Wales;3820.0
2020-08-04;Australia;Northern Territory;33.0
2020-08-04;Australia;Queensland;1088.0
2020-08-04;Australia;South Australia;457.0
2020-08-04;Australia;Tasmania;229.0
2020-08-04;Australia;Victoria;13035.0
2020-08-04;Australia;Western Australia;670.0
2020-08-04;Canada;Alberta;11146.0
2020-08-04;Canada;British Columbia;3787.0
2020-08-04;Canada;Diamond Princess;0.0
2020-08-04;Canada;Grand Princess;13.0
2020-08-04;Canada;Manitoba;443.0
2020-08-04;Canada;New Brunswick;170.0
2020-08-04;Canada;Newfoundland and Labrador;266.0
2020-08-04;Canada;Northwest Territories;5.0
2020-08-04;Canada;Nova Scotia;1071.0
2020-08-04;Canada;Ontario;41495.0
2020-08-04;Canada;Prince Edward Island;36.0
2020-08-04;Canada;Quebec;59845.0
2020-08-04;Canada;Saskatchewan;1368.0
2020-08-04;Canada;Yukon;14.0
2020-08-04;China;Anhui;991.0
2020-08-04;China;Beijing;934.0
2020-08-04;China;Chongqing;583.0
2020-08-04;China;Fujian;367.0
2020-08-04;China;Gansu;167.0
2020-08-04;China;Guangdong;1687.0
2020-08-04;China;Guangxi;255.0
2020-08-04;China;Guizhou;147.0
2020-08-04;China;Hainan;171.0
2020-08-04;China;Hebei;349.0
2020-08-04;China;Heilongjiang;947.0
2020-08-04;China;Henan;1276.0
2020-08-04;China;Hong Kong;3669.0
2020-08-04;China;Hubei;68138.0
2020-08-04;China;Hunan;1019.0
2020-08-04;China;Inner Mongolia;258.0
2020-08-04;China;Jiangsu;658.0
2020-08-04;China;Jiangxi;932.0
2020-08-04;China;Jilin;157.0
2020-08-04;China;Liaoning;255.0
2020-08-04;China;Macau;46.0
2020-08-04;China;Ningxia;75.0
2020-08-04;China;Qinghai;18.0
2020-08-04;China;Shaanxi;327.0
2020-08-04;China;Shandong;804.0
2020-08-04;China;Shanghai;752.0
2020-08-04;China;Shanxi;201.0
2020-08-04;China;Sichuan;610.0
2020-08-04;China;Tianjin;205.0
2020-08-04;China;Tibet;1.0
2020-08-04;China;Xinjiang;746.0
2020-08-04;China;Yunnan;191.0
2020-08-04;China;Zhejiang;1270.0
2020-08-04;Denmark;Faroe Islands;227.0
2020-08-04;Denmark;Greenland;14.0
2020-08-04;France;French Guiana;7998.0
2020-08-04;France;French Polynesia;64.0
2020-08-04;France;Guadeloupe;272.0
2020-08-04;France;Martinique;269.0
2020-08-04;France;Mayotte;3023.0
2020-08-04;France;New Caledonia;22.0
2020-08-04;France;Reunion;669.0
2020-08-04;France;Saint Barthelemy;9.0
2020-08-04;France;Saint Pierre and Miquelon;4.0
2020-08-04;France;St Martin;53.0
2020-08-04;Netherlands;Aruba;132.0
2020-08-04;Netherlands;Bonaire, Sint Eustatius and Saba;13.0
2020-08-04;Netherlands;Curacao;29.0
2020-08-04;Netherlands;Sint Maarten;150.0
2020-08-04;United Kingdom;Anguilla;3.0
2020-08-04;United Kingdom;Bermuda;157.0
2020-08-04;United Kingdom;British Virgin Islands;8.0
2020-08-04;United Kingdom;Cayman Islands;203.0
2020-08-04;United Kingdom;Channel Islands;595.0
2020-08-04;United Kingdom;Falkland Islands (Malvinas);13.0
2020-08-04;United Kingdom;Gibraltar;189.0
2020-08-04;United Kingdom;Isle of Man;336.0
2020-08-04;United Kingdom;Montserrat;13.0
2020-08-04;United Kingdom;Turks and Caicos Islands;116.0
2020-08-05;Australia;Australian Capital Territory;113.0
2020-08-05;Australia;New South Wales;3832.0
2020-08-05;Australia;Northern Territory;33.0
2020-08-05;Australia;Queensland;1088.0
2020-08-05;Australia;South Australia;456.0
2020-08-05;Australia;Tasmania;229.0
2020-08-05;Australia;Victoria;13469.0
2020-08-05;Australia;Western Australia;670.0
2020-08-05;Canada;Alberta;11240.0
2020-08-05;Canada;British Columbia;3834.0
2020-08-05;Canada;Diamond Princess;0.0
2020-08-05;Canada;Grand Princess;13.0
2020-08-05;Canada;Manitoba;444.0
2020-08-05;Canada;New Brunswick;174.0
2020-08-05;Canada;Newfoundland and Labrador;266.0
2020-08-05;Canada;Northwest Territories;5.0
2020-08-05;Canada;Nova Scotia;1071.0
2020-08-05;Canada;Ontario;41560.0
2020-08-05;Canada;Prince Edward Island;36.0
2020-08-05;Canada;Quebec;60000.0
2020-08-05;Canada;Saskatchewan;1376.0
2020-08-05;Canada;Yukon;14.0
2020-08-05;China;Anhui;991.0
2020-08-05;China;Beijing;934.0
2020-08-05;China;Chongqing;583.0
2020-08-05;China;Fujian;367.0
2020-08-05;China;Gansu;167.0
2020-08-05;China;Guangdong;1687.0
2020-08-05;China;Guangxi;255.0
2020-08-05;China;Guizhou;147.0
2020-08-05;China;Hainan;171.0
2020-08-05;China;Hebei;349.0
2020-08-05;China;Heilongjiang;947.0
2020-08-05;China;Henan;1276.0
2020-08-05;China;Hong Kong;3754.0
2020-08-05;China;Hubei;68138.0
2020-08-05;China;Hunan;1019.0
2020-08-05;China;Inner Mongolia;258.0
2020-08-05;China;Jiangsu;658.0
2020-08-05;China;Jiangxi;932.0
2020-08-05;China;Jilin;157.0
2020-08-05;China;Liaoning;258.0
2020-08-05;China;Macau;46.0
2020-08-05;China;Ningxia;75.0
2020-08-05;China;Qinghai;18.0
2020-08-05;China;Shaanxi;328.0
2020-08-05;China;Shandong;805.0
2020-08-05;China;Shanghai;757.0
2020-08-05;China;Shanxi;201.0
2020-08-05;China;Sichuan;610.0
2020-08-05;China;Tianjin;205.0
2020-08-05;China;Tibet;1.0
2020-08-05;China;Xinjiang;773.0
2020-08-05;China;Yunnan;191.0
2020-08-05;China;Zhejiang;1270.0
2020-08-05;Denmark;Faroe Islands;241.0
2020-08-05;Denmark;Greenland;14.0
2020-08-05;France;French Guiana;8069.0
2020-08-05;France;French Polynesia;64.0
2020-08-05;France;Guadeloupe;279.0
2020-08-05;France;Martinique;269.0
2020-08-05;France;Mayotte;3031.0
2020-08-05;France;New Caledonia;22.0
2020-08-05;France;Reunion;670.0
2020-08-05;France;Saint Barthelemy;9.0
2020-08-05;France;Saint Pierre and Miquelon;4.0
2020-08-05;France;St Martin;53.0
2020-08-05;Netherlands;Aruba;171.0
2020-08-05;Netherlands;Bonaire, Sint Eustatius and Saba;13.0
2020-08-05;Netherlands;Curacao;29.0
2020-08-05;Netherlands;Sint Maarten;156.0
2020-08-05;United Kingdom;Anguilla;3.0
2020-08-05;United Kingdom;Bermuda;157.0
2020-08-05;United Kingdom;British Virgin Islands;9.0
2020-08-05;United Kingdom;Cayman Islands;203.0
2020-08-05;United Kingdom;Channel Islands;596.0
2020-08-05;United Kingdom;Falkland Islands (Malvinas);13.0
2020-08-05;United Kingdom;Gibraltar;189.0
2020-08-05;United Kingdom;Isle of Man;336.0
2020-08-05;United Kingdom;Montserrat;13.0
2020-08-05;United Kingdom;Turks and Caicos Islands;129.0
2020-08-06;Australia;Australian Capital Territory;113.0
2020-08-06;Australia;New South Wales;3842.0
2020-08-06;Australia;Northern Territory;33.0
2020-08-06;Australia;Queensland;1087.0
2020-08-06;Australia;South Australia;459.0
2020-08-06;Australia;Tasmania;229.0
2020-08-06;Australia;Victoria;13867.0
2020-08-06;Australia;Western Australia;642.0
2020-08-06;Canada;Alberta;11296.0
2020-08-06;Canada;British Columbia;3881.0
2020-08-06;Canada;Diamond Princess;0.0
2020-08-06;Canada;Grand Princess;13.0
2020-08-06;Canada;Manitoba;474.0
2020-08-06;Canada;New Brunswick;176.0
2020-08-06;Canada;Newfoundland and Labrador;266.0
2020-08-06;Canada;Northwest Territories;5.0
2020-08-06;Canada;Nova Scotia;1071.0
2020-08-06;Canada;Ontario;41635.0
2020-08-06;Canada;Prince Edward Island;36.0
2020-08-06;Canada;Quebec;60133.0
2020-08-06;Canada;Saskatchewan;1387.0
2020-08-06;Canada;Yukon;14.0
2020-08-06;China;Anhui;991.0
2020-08-06;China;Beijing;935.0
2020-08-06;China;Chongqing;583.0
2020-08-06;China;Fujian;367.0
2020-08-06;China;Gansu;167.0
2020-08-06;China;Guangdong;1687.0
2020-08-06;China;Guangxi;255.0
2020-08-06;China;Guizhou;147.0
2020-08-06;China;Hainan;171.0
2020-08-06;China;Hebei;349.0
2020-08-06;China;Heilongjiang;947.0
2020-08-06;China;Henan;1276.0
2020-08-06;China;Hong Kong;3849.0
2020-08-06;China;Hubei;68138.0
2020-08-06;China;Hunan;1019.0
2020-08-06;China;Inner Mongolia;258.0
2020-08-06;China;Jiangsu;659.0
2020-08-06;China;Jiangxi;932.0
2020-08-06;China;Jilin;157.0
2020-08-06;China;Liaoning;259.0
2020-08-06;China;Macau;46.0
2020-08-06;China;Ningxia;75.0
2020-08-06;China;Qinghai;18.0
2020-08-06;China;Shaanxi;328.0
2020-08-06;China;Shandong;805.0
2020-08-06;China;Shanghai;764.0
2020-08-06;China;Shanxi;201.0
2020-08-06;China;Sichuan;611.0
2020-08-06;China;Tianjin;205.0
2020-08-06;China;Tibet;1.0
2020-08-06;China;Xinjiang;799.0
2020-08-06;China;Yunnan;191.0
2020-08-06;China;Zhejiang;1270.0
2020-08-06;Denmark;Faroe Islands;266.0
2020-08-06;Denmark;Greenland;14.0
2020-08-06;France;French Guiana;8127.0
2020-08-06;France;French Polynesia;64.0
2020-08-06;France;Guadeloupe;279.0
2020-08-06;France;Martinique;276.0
2020-08-06;France;Mayotte;3042.0
2020-08-06;France;New Caledonia;22.0
2020-08-06;France;Reunion;671.0
2020-08-06;France;Saint Barthelemy;9.0
2020-08-06;France;Saint Pierre and Miquelon;4.0
2020-08-06;France;St Martin;53.0
2020-08-06;Netherlands;Aruba;263.0
2020-08-06;Netherlands;Bonaire, Sint Eustatius and Saba;13.0
2020-08-06;Netherlands;Curacao;31.0
2020-08-06;Netherlands;Sint Maarten;176.0
2020-08-06;United Kingdom;Anguilla;3.0
2020-08-06;United Kingdom;Bermuda;157.0
2020-08-06;United Kingdom;British Virgin Islands;9.0
2020-08-06;United Kingdom;Cayman Islands;203.0
2020-08-06;United Kingdom;Channel Islands;597.0
2020-08-06;United Kingdom;Falkland Islands (Malvinas);13.0
2020-08-06;United Kingdom;Gibraltar;190.0
2020-08-06;United Kingdom;Isle of Man;336.0
2020-08-06;United Kingdom;Montserrat;13.0
2020-08-06;United Kingdom;Turks and Caicos Islands;141.0
2020-08-07;Australia;Australian Capital Territory;113.0
2020-08-07;Australia;New South Wales;3851.0
2020-08-07;Australia;Northern Territory;33.0
2020-08-07;Australia;Queensland;1088.0
2020-08-07;Australia;South Australia;459.0
2020-08-07;Australia;Tasmania;229.0
2020-08-07;Australia;Victoria;14283.0
2020-08-07;Australia;Western Australia;642.0
2020-08-07;Canada;Alberta;11430.0
2020-08-07;Canada;British Columbia;3934.0
2020-08-07;Canada;Diamond Princess;0.0
2020-08-07;Canada;Grand Princess;13.0
2020-08-07;Canada;Manitoba;491.0
2020-08-07;Canada;New Brunswick;176.0
2020-08-07;Canada;Newfoundland and Labrador;267.0
2020-08-07;Canada;Northwest Territories;5.0
2020-08-07;Canada;Nova Scotia;1071.0
2020-08-07;Canada;Ontario;41815.0
2020-08-07;Canada;Prince Edward Island;36.0
2020-08-07;Canada;Quebec;60241.0
2020-08-07;Canada;Saskatchewan;1409.0
2020-08-07;Canada;Yukon;15.0
2020-08-07;China;Anhui;991.0
2020-08-07;China;Beijing;935.0
2020-08-07;China;Chongqing;583.0
2020-08-07;China;Fujian;367.0
2020-08-07;China;Gansu;167.0
2020-08-07;China;Guangdong;1688.0
2020-08-07;China;Guangxi;255.0
2020-08-07;China;Guizhou;147.0
2020-08-07;China;Hainan;171.0
2020-08-07;China;Hebei;349.0
2020-08-07;China;Heilongjiang;947.0
2020-08-07;China;Henan;1276.0
2020-08-07;China;Hong Kong;3938.0
2020-08-07;China;Hubei;68139.0
2020-08-07;China;Hunan;1019.0
2020-08-07;China;Inner Mongolia;258.0
2020-08-07;China;Jiangsu;659.0
2020-08-07;China;Jiangxi;932.0
2020-08-07;China;Jilin;157.0
2020-08-07;China;Liaoning;259.0
2020-08-07;China;Macau;46.0
2020-08-07;China;Ningxia;75.0
2020-08-07;China;Qinghai;18.0
2020-08-07;China;Shaanxi;328.0
2020-08-07;China;Shandong;806.0
2020-08-07;China;Shanghai;766.0
2020-08-07;China;Shanxi;201.0
2020-08-07;China;Sichuan;611.0
2020-08-07;China;Tianjin;205.0
2020-08-07;China;Tibet;1.0
2020-08-07;China;Xinjiang;824.0
2020-08-07;China;Yunnan;191.0
2020-08-07;China;Zhejiang;1271.0
2020-08-07;Denmark;Faroe Islands;291.0
2020-08-07;Denmark;Greenland;14.0
2020-08-07;France;French Guiana;8204.0
2020-08-07;France;French Polynesia;69.0
2020-08-07;France;Guadeloupe;290.0
2020-08-07;France;Martinique;336.0
2020-08-07;France;Mayotte;3068.0
2020-08-07;France;New Caledonia;22.0
2020-08-07;France;Reunion;675.0
2020-08-07;France;Saint Barthelemy;9.0
2020-08-07;France;Saint Pierre and Miquelon;4.0
2020-08-07;France;St Martin;53.0
2020-08-07;Netherlands;Aruba;396.0
2020-08-07;Netherlands;Bonaire, Sint Eustatius and Saba;13.0
2020-08-07;Netherlands;Curacao;31.0
2020-08-07;Netherlands;Sint Maarten;176.0
2020-08-07;United Kingdom;Anguilla;3.0
2020-08-07;United Kingdom;Bermuda;157.0
2020-08-07;United Kingdom;British Virgin Islands;9.0
2020-08-07;United Kingdom;Cayman Islands;203.0
2020-08-07;United Kingdom;Channel Islands;597.0
2020-08-07;United Kingdom;Falkland Islands (Malvinas);13.0
2020-08-07;United Kingdom;Gibraltar;190.0
2020-08-07;United Kingdom;Isle of Man;336.0
2020-08-07;United Kingdom;Montserrat;13.0
2020-08-07;United Kingdom;Turks and Caicos Islands;170.0
2020-08-08;Australia;Australian Capital Territory;113.0
2020-08-08;Australia;New South Wales;3861.0
2020-08-08;Australia;Northern Territory;33.0
2020-08-08;Australia;Queensland;1088.0
2020-08-08;Australia;South Australia;459.0
2020-08-08;Australia;Tasmania;229.0
2020-08-08;Australia;Victoria;14659.0
2020-08-08;Australia;Western Australia;642.0
2020-08-08;Canada;Alberta;11430.0
2020-08-08;Canada;British Columbia;3934.0
2020-08-08;Canada;Diamond Princess;0.0
2020-08-08;Canada;Grand Princess;13.0
2020-08-08;Canada;Manitoba;507.0
2020-08-08;Canada;New Brunswick;176.0
2020-08-08;Canada;Newfoundland and Labrador;267.0
2020-08-08;Canada;Northwest Territories;5.0
2020-08-08;Canada;Nova Scotia;1071.0
2020-08-08;Canada;Ontario;41894.0
2020-08-08;Canada;Prince Edward Island;36.0
2020-08-08;Canada;Quebec;60367.0
2020-08-08;Canada;Saskatchewan;1433.0
2020-08-08;Canada;Yukon;15.0
2020-08-08;China;Anhui;991.0
2020-08-08;China;Beijing;935.0
2020-08-08;China;Chongqing;583.0
2020-08-08;China;Fujian;367.0
2020-08-08;China;Gansu;167.0
2020-08-08;China;Guangdong;1693.0
2020-08-08;China;Guangxi;255.0
2020-08-08;China;Guizhou;147.0
2020-08-08;China;Hainan;171.0
2020-08-08;China;Hebei;349.0
2020-08-08;China;Heilongjiang;947.0
2020-08-08;China;Henan;1276.0
2020-08-08;China;Hong Kong;4007.0
2020-08-08;China;Hubei;68139.0
2020-08-08;China;Hunan;1019.0
2020-08-08;China;Inner Mongolia;258.0
2020-08-08;China;Jiangsu;659.0
2020-08-08;China;Jiangxi;932.0
2020-08-08;China;Jilin;157.0
2020-08-08;China;Liaoning;259.0
2020-08-08;China;Macau;46.0
2020-08-08;China;Ningxia;75.0
2020-08-08;China;Qinghai;18.0
2020-08-08;China;Shaanxi;328.0
2020-08-08;China;Shandong;806.0
2020-08-08;China;Shanghai;768.0
2020-08-08;China;Shanxi;201.0
2020-08-08;China;Sichuan;611.0
2020-08-08;China;Tianjin;205.0
2020-08-08;China;Tibet;1.0
2020-08-08;China;Xinjiang;839.0
2020-08-08;China;Yunnan;191.0
2020-08-08;China;Zhejiang;1272.0
2020-08-08;Denmark;Faroe Islands;295.0
2020-08-08;Denmark;Greenland;14.0
2020-08-08;France;French Guiana;8267.0
2020-08-08;France;French Polynesia;69.0
2020-08-08;France;Guadeloupe;290.0
2020-08-08;France;Martinique;336.0
2020-08-08;France;Mayotte;3068.0
2020-08-08;France;New Caledonia;23.0
2020-08-08;France;Reunion;681.0
